"id","score","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount","url"
"8f541cf5b193654d262dbdaea2b8a0d7d913e8dc",1,"Survey of NLP in Pharmacology: Methodology, Tasks, Resources, Knowledge, and Tools","This work splits the coverage into categories to survey modern NLP methodology, commonly addressed tasks, relevant textual data, knowledge bases, and useful programming libraries, and presents a comprehensive overview of the area.","ArXiv",2022,"D. Trajanov,Vangel Trajkovski,Makedonka Dimitrieva,Jovana Dobreva,Milos Jovanovik,Matej Klemen,Alevs vZagar,Marko Robnik-vSikonja",0,245,0,"https://www.semanticscholar.org/paper/8f541cf5b193654d262dbdaea2b8a0d7d913e8dc"
"8297a3b52eea4e8c3ab8e97910839b4a3b917891",1,"On the State of the Art in Authorship Attribution and Authorship Verification","It is shown that through the application of hard-negative mining, AV methods are competitive alternatives to AA methods, and on the two AA datasets with the greatest number of words per author, BERT-based models perform best.","ArXiv",2022,"Jacob Tyo,Bhuwan Dhingra,Z. Lipton",2,71,1,"https://www.semanticscholar.org/paper/8297a3b52eea4e8c3ab8e97910839b4a3b917891"
"1e2a5dca6f310241dd8a9b56873edf8ca211c781",1,"Enriching Biomedical Knowledge for Low-resource Language Through Translation","A state-of-theart translation model in English-Vietnamese is made use to translate and produce both pretrained as well as supervised data in the biomedical domains, and ViPubmedT5, a pretrained Encoder-Decoder Transformer model trained on 20 million translated abstracts from the high-quality public PubMed corpus is introduced.","bioRxiv",2022,"Long Phan,Tai Dang,Hieu Tran,Vy Phan,Lam D. Chau,Trieu H. Trinh",0,51,0,"https://www.semanticscholar.org/paper/1e2a5dca6f310241dd8a9b56873edf8ca211c781"
"247328a082d86199ed5a98e1d726aa205c1da9df",1,"Neural Machine Translation","A comprehensive treatment of the topic, ranging from introduction to neural networks, computation graphs, description of the currently dominant attentional sequence-to-sequence model, recent refinements, alternative architectures and challenges.","ArXiv",2017,"Philipp Koehn",242,425,32,"https://www.semanticscholar.org/paper/247328a082d86199ed5a98e1d726aa205c1da9df"
"0ab0fda8774c303be8f8f8c8f684a890dcf5d455",1,"Lattice-Based Transformer Encoder for Neural Machine Translation","This work proposes lattice-based encoders to explore effective word or subword representation in an automatic way during training and proposes two methods: 1) lattice positional encoding and 2) lattICE-aware self-attention to further improve translation performance.","Annual Meeting of the Association for Computational Linguistics",2019,"Fengshun Xiao,Jiangtong Li,Zhao Hai,Rui Wang,Kehai Chen",37,49,5,"https://www.semanticscholar.org/paper/0ab0fda8774c303be8f8f8c8f684a890dcf5d455"
"0aef56962035a79101821480f51897fdc4443945",1,"Character n-gram Embeddings to Improve RNN Language Models","A novel Recurrent Neural Network (RNN) language model that takes advantage of character information based on research in the field of word embedding construction and combines them with ordinary word embeddings is proposed.","AAAI",2019,"Sho Takase,Jun Suzuki,Masaaki Nagata",16,46,1,"https://www.semanticscholar.org/paper/0aef56962035a79101821480f51897fdc4443945"
"9f3f6deeb1f03ebd52f9ab44275ad382fe60d073",1,"Latent Part-of-Speech Sequences for Neural Machine Translation","A new latent variable model, LaSyn, is introduced that captures the co-dependence between syntax and semantics, while allowing for effective and efficient inference over the latent space.","EMNLP",2019,"Xuewen Yang,Yingru Liu,Dongliang Xie,Xin Wang,Niranjan Balasubramanian",10,48,2,"https://www.semanticscholar.org/paper/9f3f6deeb1f03ebd52f9ab44275ad382fe60d073"
"fac7f9b04fba4889b445e309d384644d15ee7e88",1,"Trends and Advances in Neural Machine Translation","This paper breaks down different models, approaches, inception, principle development, and structures utilized in NMT to discover a productive strategy to make a translation system and identifying the advances and imperfections of the equivalent.","2020 IEEE International Conference for Innovation in Technology (INOCON)",2020,"Purva Kulkarni,Pravina Bhalerao,Kuheli Nayek,R. Deolekar",0,24,0,"https://www.semanticscholar.org/paper/fac7f9b04fba4889b445e309d384644d15ee7e88"
"ca83469977ab49baae02ef1e12f419120927ecdc",1,"Mixed-Level Neural Machine Translation","A novel heterogeneous translation unit system, considering linguistic characteristics of the synthetic Russian language and the analytic Vietnamese language is proposed, which improves over the existing best homogeneous Russian-Vietnamese translation system by 1.17 BLEU.","Computational Intelligence and Neuroscience",2020,"Thien Nguyen,Huu Nguyen,Phuoc Tran",7,25,0,"https://www.semanticscholar.org/paper/ca83469977ab49baae02ef1e12f419120927ecdc"
"188f913be48a218b44b0bd964662b4926fd0b0b8",1,"Neural Machine Translation: A Review of Methods, Resources, and Tools","A broad review of the methods for NMT is provided and focus on methods relating to architectures, decoding, and data augmentation, with a discussion of possible future research directions.","AI Open",2020,"Zhixing Tan,Shuo Wang,Zonghan Yang,Gang Chen,Xuancheng Huang,Maosong Sun,Yang Liu",27,169,0,"https://www.semanticscholar.org/paper/188f913be48a218b44b0bd964662b4926fd0b0b8"
"bfbfeb0613beae296d76077b2adc9e38a6b678a4",1,"Sub-Subword N-Gram Features for Subword-Level Neural Machine Translation","A novel approach that combines subword-level segmentation with character-level information in the form of character n-gram features to construct embedding matrices and softmax output projections for a standard encoderdecoder model that increases the vocabulary size for small training datasets without reducing translation quality.","Journal of Natural Language Processing",2021,"A. Martinez,Katsuhito Sudoh,Yuji Matsumoto",1,36,0,"https://www.semanticscholar.org/paper/bfbfeb0613beae296d76077b2adc9e38a6b678a4"
"c68959f4da94fd35da5e8649465177b24d0dd351",1,"Byte-based Multilingual NMT for Endangered Languages","This work proposes a byte-based multilingual neural machine translation system (BMNMT), which consistently and significantly outperforms subword/word-based baselines on twelve language pairs up to +18.5 BLEU points, an 840% relative improvement.","International Conference on Computational Linguistics",2022,"Mengjiao Zhang,Jia Xu",0,24,0,"https://www.semanticscholar.org/paper/c68959f4da94fd35da5e8649465177b24d0dd351"
"2e6028f8b156c8b344e1a68d15d88403a978c71d",1,"Learning Multiscale Transformer Models for Sequence Generation","This work built a multiscale Transformer model by establishing relationships among scales based on word-boundary information and phrase-level prior knowledge and yielded consistent performance gains over the strong baseline on several test sets without sacrificing the efficiency.","ICML",2022,"Bei Li,Tong Zheng,Yi Jing,Chengbo Jiao,Tong Xiao,Jingbo Zhu",0,58,0,"https://www.semanticscholar.org/paper/2e6028f8b156c8b344e1a68d15d88403a978c71d"
"2dcdc4ef997507630f2c9b1b6682646ae31bdb7f",1,"SIT at MixMT 2022: Fluent Translation Built on Giant Pre-trained Models","This paper describes the Stevens Institute of Technology’s submission for the WMT 2022 Shared Task: Code-mixed Machine Translation (MixMT), which consisted of two subtasks, subtask 1 Hindi/English to Hinglish and subtask 2 Hinglit to English translation.","ArXiv",2022,"Abdul Rafae Khan,Hrishikesh Kanade,Girish Amar Budhrani,Preet Jhanglani,Jia Xu",0,45,0,"https://www.semanticscholar.org/paper/2dcdc4ef997507630f2c9b1b6682646ae31bdb7f"
"fbd47a815c73a83e8a47ee2ed38826c82ffc0c2a",1,"Exploring Phoneme-Level Speech Representations for End-to-End Speech Translation","This work shows that a naive method to create compressed phoneme-like speech representations is far more effective and efficient for translation than traditional frame-level speech features.","ACL",2019,"Elizabeth Salesky,Matthias Sperber,A. Black",27,33,3,"https://www.semanticscholar.org/paper/fbd47a815c73a83e8a47ee2ed38826c82ffc0c2a"
"95236a88cc959656958d7a49422f4004015d594d",1,"Comparison between NMT and PBSMT Performance for Translating Noisy User-Generated Content","It is shown that, contrary to what could be expected, PBSMT outperforms NMT when translating non-canonical inputs, and suggests new avenue for improving NMT models.","NODALIDA",2019,"José Carlos Rosales Núñez,Djamé Seddah,Guillaume Wisniewski",9,46,1,"https://www.semanticscholar.org/paper/95236a88cc959656958d7a49422f4004015d594d"
"201fae97e51fb6aea7ed8120147e806e43834de6",1,"Neural Machine Translation: A Review and Survey","This work traces back the origins of modern NMT architectures to word and sentence embeddings and earlier examples of the encoder-decoder network family and concludes with a survey of recent trends in the field.","",2019,"Felix Stahlberg",10,537,1,"https://www.semanticscholar.org/paper/201fae97e51fb6aea7ed8120147e806e43834de6"
"4d08dcd2cc1e9691defe664a10f021424a896a1e",1,"Neural Machine Translation: A Review","This work traces back the origins of modern NMT architectures to word and sentence embeddings and earlier examples of the encoder-decoder network family and concludes with a survey of recent trends in the field.","Journal of Artificial Intelligence Research",2019,"Felix Stahlberg",64,641,3,"https://www.semanticscholar.org/paper/4d08dcd2cc1e9691defe664a10f021424a896a1e"
"8ab8288e3596fecfc2c5482cc8d48c54e97ab42e",1,"Adversarial Subword Regularization for Robust Neural Machine Translation","This paper presents adversarial subword regularization (ADVSR) to study whether gradient signals during training can be a substitute criterion for exposing diverse subword segmentations and experimentally shows that the model-based adversarial samples effectively encourage NMT models to be less sensitive to segmentation errors and improve the performance of N MT models in low-resource and out-domain datasets.","FINDINGS",2020,"Jungsoon Park,Mujeen Sung,Jinhyuk Lee,Jaewoo Kang",3,47,0,"https://www.semanticscholar.org/paper/8ab8288e3596fecfc2c5482cc8d48c54e97ab42e"
"405cd5cd6e056675d4545eba12742174cc75d7e7",1,"Transfer learning and subword sampling for asymmetric-resource one-to-many neural translation","These approaches for improving neural machine translation for low-resource languages are reviewed in the context of an asymmetric-resource one-to-many translation task, in which the pair of target languages are related, with one being a very low- resource and the other a higher-resource language.","Machine Translation",2020,"Stig-Arne Grönroos,Sami Virpioja,M. Kurimo",4,114,0,"https://www.semanticscholar.org/paper/405cd5cd6e056675d4545eba12742174cc75d7e7"
"38b40ae531ddca434de07015637b78413370d15a",1,"The Roles of Language Models and Hierarchical Models in Neural Sequence-to-Sequence Prediction","It is shown how traditional symbolic statistical machine translation models can still improve neural machine translation while reducing the risk of common pathologies of NMT such as hallucinations and neologisms.","EAMT",2020,"Felix Stahlberg",3,767,0,"https://www.semanticscholar.org/paper/38b40ae531ddca434de07015637b78413370d15a"
"8bcde747a44cbc2601175301808fe4518c9128dc",1,"Optimizing Word Segmentation for Downstream Task","The proposed method, optimizing tokenization (OpTok), is trained to assign a high probability to such appropriate tokenization based on the downstream task loss, and can be used for any downstream task which uses a vector representation of a sentence such as text classification.","FINDINGS",2020,"Tatsuya Hiraoka,Sho Takase,Kei Uchiumi,Atsushi Keyaki,Naoaki Okazaki",8,38,1,"https://www.semanticscholar.org/paper/8bcde747a44cbc2601175301808fe4518c9128dc"
"6dc710b46bc510a42af487a3ac220e4fabf4d518",1,"VOLT: Improving Vocabularization via Optimal Transport for Machine Translation","An exciting relation between an information-theoretic feature and BLEU scores is found and it is found that VOLT beats widely-used vocabularies on diverse scenarios, and one advantage of VOLT lies in its low resource consumption.","ArXiv",2020,"Jingjing Xu,Hao Zhou,Chun Gan,Zaixiang Zheng,Lei Li",1,33,0,"https://www.semanticscholar.org/paper/6dc710b46bc510a42af487a3ac220e4fabf4d518"
"b086b812c867b1d07eb65bcdd206dd0891733f9d",1,"Vocabulary Learning via Optimal Transport for Neural Machine Translation","This paper proposes VOLT, a simple and efficient solution without trial training that beats widely-used vocabularies in diverse scenarios, including WMT-14 English-German translation, TED bilingual translation, and TED multilingual translation.","Annual Meeting of the Association for Computational Linguistics",2020,"Jingjing Xu,Hao Zhou,Chun Gan,Zaixiang Zheng,Lei Li",32,32,3,"https://www.semanticscholar.org/paper/b086b812c867b1d07eb65bcdd206dd0891733f9d"
"24fd022750ea88e44e6790c7c7e1923635885c71",1,"Translation Mechanism of Neural Machine Algorithm for Online English Resources","This paper proposes a framework that integrates vocabulary alignment structure for neural machine translation at the vocabulary level and uses the word alignment structure of statistical machine translation as the external vocabulary alignment information and introduces it into the decoding step of Neural machine translation.","Complex.",2021,"Yanping Ye",2,25,0,"https://www.semanticscholar.org/paper/24fd022750ea88e44e6790c7c7e1923635885c71"
"9635e3c008f7bfa80638ade7134a8fb0ef1b37e1",1,"You should evaluate your language model on marginal likelihood over tokenisations","It is argued that language models should be evaluated on their marginal likelihood over tokenisations, and it is shown that the marginal perplexity can be significantly better than the one best, especially on out-of-domain data.","EMNLP",2021,"Kris Cao,Laura Rimell",3,42,0,"https://www.semanticscholar.org/paper/9635e3c008f7bfa80638ade7134a8fb0ef1b37e1"
"b62a56f629f77acce9ea69456d67dd77de1c7dfb",1,"Clustering Monolingual Vocabularies to Improve Cross-Lingual Generalization","This work explores the idea of learning multilingual language models based on clustering of monolingual segments and shows significant improvements over standard multilingual segmentation and training across nine languages on a question answering task, both in a small model regime and for a model of the size of BERT-base.","MRL",2021,"R. Bassani,Anders Søgaard,Tejaswini Deoskar",1,79,0,"https://www.semanticscholar.org/paper/b62a56f629f77acce9ea69456d67dd77de1c7dfb"
"0d4b5c9a071557f4eb12f63f785dbc89071d4272",1,"How Good is Your Tokenizer? On the Monolingual Performance of Multilingual Language Models","It is found that replacing the original multilingual tokenizer with the specialized monolingual tokenizer improves the downstream performance of the multilingual model for almost every task and language.","Annual Meeting of the Association for Computational Linguistics",2020,"Phillip Rust,Jonas Pfeiffer,Ivan Vulic,Sebastian Ruder,Iryna Gurevych",68,102,9,"https://www.semanticscholar.org/paper/0d4b5c9a071557f4eb12f63f785dbc89071d4272"
"dca4128a33ca22c02031b5c0c28548a0df022d80",1,"BanglaBERT: Combating Embedding Barrier in Multilingual Models for Low-Resource Language Understanding","The Embedding Barrier is introduced, a phenomenon that limits the monolingual performance of multilingual models on low-resource languages having unique typologies and a straightforward solution by transcribing languages to a common script is proposed, which can effectively improve the performance of a multilingual model for the Bangla language.","",2021,"Abhik Bhattacharjee,Tahmid Hasan,Kazi Samin,Md. Saiful Islam,M. S. Rahman,Anindya Iqbal,Rifat Shahriyar",6,56,0,"https://www.semanticscholar.org/paper/dca4128a33ca22c02031b5c0c28548a0df022d80"
"2b9762e91305986ac8a2d624d0a69521304405f3",1,"XTREME-R: Towards More Challenging and Nuanced Multilingual Evaluation","This paper analyzes the current state of cross-lingual transfer learning and summarizes some lessons learned, and provides a massively multilingual diagnostic suite and fine-grained multi-dataset evaluation capabilities through an interactive public leaderboard to gain a better understanding of such models.","Conference on Empirical Methods in Natural Language Processing",2021,"Sebastian Ruder,Noah Constant,Jan A. Botha,Aditya Siddhant,Orhan Firat,Jinlan Fu,Pengfei Liu,Junjie Hu,Graham Neubig,Melvin Johnson",67,62,18,"https://www.semanticscholar.org/paper/2b9762e91305986ac8a2d624d0a69521304405f3"
"a20a802839d72bee1c85f4a1cb77addadacb2179",1,"Specializing Multilingual Language Models: An Empirical Study","These evaluations on part-of-speech tagging, universal dependency parsing, and named entity recognition in nine diverse low-resource languages uphold the viability of these approaches while raising new questions around how to optimally adapt multilingual models to low- resource settings.","MRL",2021,"Ethan C. Chau,Noah A. Smith",9,72,0,"https://www.semanticscholar.org/paper/a20a802839d72bee1c85f4a1cb77addadacb2179"
"3e53ca0f1d08e5a0f3f014af3eb59dabe95b07e5",1,"Translate & Fill: Improving Zero-Shot Multilingual Semantic Parsing with Synthetic Data","Experimental results on three multilingual semantic parsing datasets show that data augmentation with TaF reaches accuracies competitive with similar systems which rely on traditional alignment techniques.","Conference on Empirical Methods in Natural Language Processing",2021,"M. Nicosia,Zhongdi Qu,Y. Altun",9,62,2,"https://www.semanticscholar.org/paper/3e53ca0f1d08e5a0f3f014af3eb59dabe95b07e5"
"e43a360728e34e43934707665db0f7be02c8e5a7",1,"Interpreting BERT-based stance classification: a case study about the Brazilian COVID vaccination","This paper proposes a BERT-based stance classification model and an attention-based mechanism to identify the influential words for stance classification and uses these metrics to assess if words with high attention weights correspond to domain intrinsic properties and contribute to the correct classification of stances.","SBBD",2021,"Carlos Abel Córdova Sáenz,Karin Becker",2,16,0,"https://www.semanticscholar.org/paper/e43a360728e34e43934707665db0f7be02c8e5a7"
"12fec03c538c7aaeca1a4e1ab8d66aed5f793fc0",1,"reamtchka at SemEval-2022 Task 6: Investigating the effect of different loss functions for Sarcasm detection for unbalanced datasets","A voting classifier between either multiple different BERT-based models or machine learning models is proposed, as the final model in SemEval-2022 Task 6: Intended Sarcasm Detection in English and Arabic.","International Workshop on Semantic Evaluation",2022,"Reem Abdel-Salam",3,36,0,"https://www.semanticscholar.org/paper/12fec03c538c7aaeca1a4e1ab8d66aed5f793fc0"
"b1be10b76314ea8569249f2310f1e6eead8a5adc",1,"Building Domain-specific Corpora from the Web: the Case of European Digital Service Infrastructures","This paper explores the feasibility of building an automatic classifier that allows to identify which segments in a generic corpus are relevant for a particular DSI, and uses pre-trained (multilingual) language models to perform the classification.","BUCC",2022,"Rik van Noord,Cristian García-Romero,M. Esplà-Gomis,Leopoldo Pla Sempere,Antonio Toral",0,23,0,"https://www.semanticscholar.org/paper/b1be10b76314ea8569249f2310f1e6eead8a5adc"
"e11d8663ccf2cc412f408853fa5f19ebac75df54",1,"How to encode arbitrarily complex morphology in word embeddings, no corpus needed","The word embeddings in this paper are explicitly designed to be both linguistically interpretable and fully capable of handling the broad variety found in the world’s diverse set of 7000 languages, regardless of corpus size or morphological characteristics.","FIELDMATTERS",2022,"Lane Schwartz,Coleman Haley,Francis M. Tyers",0,49,0,"https://www.semanticscholar.org/paper/e11d8663ccf2cc412f408853fa5f19ebac75df54"
"610088e1d7a8e44f921b2c4894fe1a7b204ce5a9",1,"Vicomtech at LivingNER2022","","IberLEF@SEPLN",2022,"Elena Zotova,Aitor García Pablos,Naiara Pérez,Pablo Turón,Montse Cuadros",0,13,0,"https://www.semanticscholar.org/paper/610088e1d7a8e44f921b2c4894fe1a7b204ce5a9"
"12809bcb734beafeb47876f42e7b438e27fe99fe",1,"General-purpose, long-context autoregressive modeling with Perceiver AR","Perceiver AR is developed, an modality-agnostic architecture which uses cross-attention to map long-range inputs to a small number of latents while also maintaining end-to-end causal masking, enabling practical long-context density estimation without the need for hand-crafted sparsity patterns or memory mechanisms.","International Conference on Machine Learning",2022,"Curtis Hawthorne,Andrew Jaegle,Cătălina Cangea,Sebastian Borgeaud,C. Nash,Mateusz Malinowski,S. Dieleman,Oriol Vinyals,M. Botvinick,Ian Simon,Hannah R. Sheahan,Neil Zeghidour,Jean-Baptiste Alayrac,João Carreira,Jesse Engel",16,74,3,"https://www.semanticscholar.org/paper/12809bcb734beafeb47876f42e7b438e27fe99fe"
"7ed63a4f928fc126f6780d27e75fa6447a00a8c4",1,"Embarrassingly Simple Performance Prediction for Abductive Natural Language Inference","This work proposes a simple method for predicting the performance without actually fine-tuning the model of a natural language inference model, and shows that the accuracy of the cosine similarity approach correlates strongly with theuracy of the classification approach with a Pearson correlation coefficient of 0.65.","NAACL",2022,"Emils Kadickis,Vaibhav Srivastav,Roman Klinger",0,38,0,"https://www.semanticscholar.org/paper/7ed63a4f928fc126f6780d27e75fa6447a00a8c4"
"0376c01a9320027694f2dca57236c27f0c5b36eb",1,"Multilingual Abusiveness Identification on Code-Mixed Social Media Text","This work proposes an approach for abusiveness identiﬁcation on the multilingual Moj dataset which comprises of Indic languages and tackles the common challenges of non-English social media content and can be extended to other languages as well.","ArXiv",2022,"Ekagra Ranjan,Naman Poddar",0,29,0,"https://www.semanticscholar.org/paper/0376c01a9320027694f2dca57236c27f0c5b36eb"
"34f2ed08461edc261984fc1c86a14ff7b4c3d2db",1,"KinyaBERT: a Morphology-aware Kinyarwanda Language Model","A simple yet effective two-tier BERT architecture that leverages a morphological analyzer and explicitly represents morphological compositionality is proposed, naming the proposed model architecture KinyaBERT.","Annual Meeting of the Association for Computational Linguistics",2022,"Antoine Nzeyimana,Andre Niyongabo Rubungo",7,70,0,"https://www.semanticscholar.org/paper/34f2ed08461edc261984fc1c86a14ff7b4c3d2db"
"ba9a592438447c2a35afc203be40f7f0a2d3fb5a",1,"A Compact Pretraining Approach for Neural Language Models","This study shows that pretrained NLMs learn in-domain information more effectively and faster from a compact subset of the data that focuses on the key information in the domain.","ArXiv",2022,"Shahriar Golchin,M. Surdeanu,N. Tavabi,A. Kiapour",0,22,0,"https://www.semanticscholar.org/paper/ba9a592438447c2a35afc203be40f7f0a2d3fb5a"
"695ea88d22e7d39fa3d0b9f53e75d41e82be81d8",1,"Transformers with Learnable Activation Functions","This paper investigates the effectiveness of using Rational Activation Function (RAF) that is a learnable activation function in the Transformer architecture and opens a new research direction for analyzing and interpreting pre-trained models according to the learned activation functions.","ArXiv",2022,"Haishuo Fang,Ji-Ung Lee,N. Moosavi,Iryna Gurevych",0,67,0,"https://www.semanticscholar.org/paper/695ea88d22e7d39fa3d0b9f53e75d41e82be81d8"
"923d2376103dbc9e9b2af4518b56299d7630b46b",1,"J URASSIC -1: T ECHNICAL D ETAILS AND E VALUATION","Jurassic-1 is a pair of auto-regressive language models recently released by AI21 Labs, consisting of J1-Jumbo, a 178B-parameter model, and J1""-Large"", and their architecture and training are described and their performance relative to GPT-3 is evaluated.","",2021,"Opher Lieber",0,21,0,"https://www.semanticscholar.org/paper/923d2376103dbc9e9b2af4518b56299d7630b46b"
"518cb6d4247bdebf21e2811f296b0c7372602a0a",1,"PMI-Masking: Principled masking of correlated spans","PMI-Masking motivates, unifies, and improves upon prior more heuristic approaches that attempt to address the drawback of random uniform token masking, such as whole-word masks, entity/phrase masksing, and random-span masking.","International Conference on Learning Representations",2020,"Yoav Levine,Barak Lenz,Opher Lieber,Omri Abend,Kevin Leyton-Brown,Moshe Tennenholtz,Y. Shoham",31,30,7,"https://www.semanticscholar.org/paper/518cb6d4247bdebf21e2811f296b0c7372602a0a"
"09c896e30d1021b1284b68ed65b93b593f2c3f4f",1,"ERNIE-Gram: Pre-Training with Explicitly N-Gram Masked Language Modeling for Natural Language Understanding","ERNIE-Gram is proposed, an explicitly n-gram masking method to enhance the integration of coarse-grained information into pre-training and outperforms previous pre- training models like XLNet and RoBERTa by a large margin, and achieves comparable results with state-of-the-art methods.","North American Chapter of the Association for Computational Linguistics",2020,"Dongling Xiao,Yukun Li,Han Zhang,Yu Sun,Hao Tian,Hua Wu,Haifeng Wang",13,52,2,"https://www.semanticscholar.org/paper/09c896e30d1021b1284b68ed65b93b593f2c3f4f"
"964da4ed9ac61b12bc2a7adc1e94e3964cc63861",1,"Self-Teaching Machines to Read and Comprehend with Large-Scale Multi-Subject Question Answering Data","A self-teaching paradigm is proposed to better use the generated weakly-labeled MRC instances to improve a target MRC task and the effectiveness of this framework and the usefulness of large-scale subjectarea question-answering data for machine reading comprehension are demonstrated.","EMNLP",2021,"Dian Yu,Kai Sun,Dong Yu,Claire Cardie",2,80,0,"https://www.semanticscholar.org/paper/964da4ed9ac61b12bc2a7adc1e94e3964cc63861"
"a77643bff6f50ccc4f80ec081e4d078a2e788ae7",1,"Multi-view Subword Regularization","To take full advantage of different possible input segmentations, the proposed Multi-view Subword Regularization (MVR) method enforces the consistency of predictors between using inputs tokenized by the standard and probabilistic segmentations.","North American Chapter of the Association for Computational Linguistics",2021,"Xinyi Wang,Sebastian Ruder,Graham Neubig",27,40,4,"https://www.semanticscholar.org/paper/a77643bff6f50ccc4f80ec081e4d078a2e788ae7"
"111dbe14083359ab39886790632e7f1421732a8a",1,"Lattice-BERT: Leveraging Multi-Granularity Representations in Chinese Pre-trained Language Models","This work proposes a novel pre-training paradigm for Chinese — Lattice-BERT, which explicitly incorporates word representations along with characters, thus can model a sentence in a multi-granularity manner and achieves new state-of-the-art among base-size models on the CLUE benchmarks.","North American Chapter of the Association for Computational Linguistics",2021,"Yuxuan Lai,Yijia Liu,Yansong Feng,Songfang Huang,Dongyan Zhao",13,33,2,"https://www.semanticscholar.org/paper/111dbe14083359ab39886790632e7f1421732a8a"
"7da82508a76698f93e733d7a13d9fb13dbafba3e",1,"SHUOWEN-JIEZI: Linguistically Informed Tokenizers For Chinese Language Model Pretraining","It is found that SHUOWEN and JIEZI tokenizers can generally outperform conventional singlecharacter tokenizers, while Chinese word segmentation shows no benefit as a preprocessing step, and exhibit significantly better robustnesses on handling noisy texts.","ArXiv",2021,"Chenglei Si,Zhengyan Zhang,Yingfa Chen,Fanchao Qi,Xiaozhi Wang,Zhiyuan Liu,Maosong Sun",6,37,1,"https://www.semanticscholar.org/paper/7da82508a76698f93e733d7a13d9fb13dbafba3e"
"4690eb050572a279f94560b6bbdccaae577b45f5",1,"MVP-BERT: Multi-Vocab Pre-training for Chinese BERT","Experiments show that MVP training strategies improve PLMs’ downstream performances, especially it can improve the PLM’s performances on span-level tasks, and the AL-MVP outperforms the recent AMBERT (CITATION) after large-scale pre-training, and it is more robust against adversarial attacks.","ACL",2021,"Wei Zhu",1,33,0,"https://www.semanticscholar.org/paper/4690eb050572a279f94560b6bbdccaae577b45f5"
"27c39dd62635791a0ec3c0c81c2690e7a9bd62ad",1,"LICHEE: Improving Language Model Pre-training with Multi-grained Tokenization","This paper proposes a simple yet effective pretraining method named LICHEE to efficiently incorporate multi-grained information of input text that can be applied to various pretrained language models and improve their representation capability.","Findings",2021,"Weidong Guo,Mingjun Zhao,Lusheng Zhang,Di Niu,Jinwen Luo,Zhenhua Liu,Zhenyang Li,J. Tang",4,23,2,"https://www.semanticscholar.org/paper/27c39dd62635791a0ec3c0c81c2690e7a9bd62ad"
"5722d101859846a6a023b8fa00830742203cd0c1",1,"Span Fine-tuning for Pre-trained Language Models","A novel span fine-tuning method for PrLMs is presented, which facilitates the span setting to be adaptively determined by specific downstream tasks during the fine- Tuning phase.","EMNLP",2021,"Rongzhou Bao,Zhuosheng Zhang,Hai Zhao",0,33,0,"https://www.semanticscholar.org/paper/5722d101859846a6a023b8fa00830742203cd0c1"
"976f47bade21fd787f029142b39631cb17f16ec2",1,"CPT: A Pre-Trained Unbalanced Transformer for Both Chinese Language Understanding and Generation","The unbalanced Transformer saves the computational and storage cost, which makes CPT competitive and greatly accelerates the inference of text generation.","ArXiv",2021,"Yunfan Shao,Zhichao Geng,Yitao Liu,Junqi Dai,Fei Yang,Li Zhe,H. Bao,Xipeng Qiu",39,45,11,"https://www.semanticscholar.org/paper/976f47bade21fd787f029142b39631cb17f16ec2"
"35eeeefcbea6fa8edae4c310ee5ee717861c7e60",1,"Improving Constituent Representation with Hypertree Neural Networks","This paper aims to improve representations of constituent spans using a novel hypertree neural networks (HTNN) that is structured with constituency parse trees that incorporates both bottom-up and top-down compositional information.","North American Chapter of the Association for Computational Linguistics",2022,"Hao Zhou,Gongshen Liu,Kewei Tu",1,33,0,"https://www.semanticscholar.org/paper/35eeeefcbea6fa8edae4c310ee5ee717861c7e60"
"18dc24da603896db2264e9174116407a95c593d5",1,"“Is Whole Word Masking Always Better for Chinese BERT?”: Probing on Chinese Grammatical Error Correction","Three Chinese BERT models with standard character-level masking (CLM), WWM, and a combination of CLM and WWM are trained and it is found that when one character needs to be inserted or replaced, the model trained with CLM performs the best.","FINDINGS",2022,"Yong Dai,Linyang Li,Cong Zhou,Zhangyin Feng,Enbo Zhao,Xipeng Qiu,Pijian Li,Duyu Tang",2,26,0,"https://www.semanticscholar.org/paper/18dc24da603896db2264e9174116407a95c593d5"
"8e1227b0d58b769a0919f8debdfd093ff6f6a65a",1,"MarkBERT: Marking Word Boundaries Improves Chinese BERT","A Chinese BERT model dubbed MarkBERT that uses word information and inserts boundary markers between contiguous words, which enables the model to handle any words in the same way, no matter they are OOV words or not is presented.","ArXiv",2022,"Linyang Li,Yong Dai,Duyu Tang,Zhangyin Feng,Cong Zhou,Xipeng Qiu,Zenglin Xu,Shuming Shi",2,30,0,"https://www.semanticscholar.org/paper/8e1227b0d58b769a0919f8debdfd093ff6f6a65a"
"05ea28584e5db18c0c31d1aac40e9c1905327557",1,"Effectiveness of Fine-tuned BERT Model in Classification of Helpful and Unhelpful Online Customer Reviews","","Electronic Commerce Research",2022,"Muhammad Bilal,A. A. Almazroi",8,65,0,"https://www.semanticscholar.org/paper/05ea28584e5db18c0c31d1aac40e9c1905327557"
